time, G_01, G_02,G_03,G_04,G_05,G_06,G_07,G_08,G_09,G_10
0.864,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.865,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.866,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.867,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.868,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.869,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.870,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.871,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.872,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.873,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.874,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.875,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.876,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.877,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.878,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.879,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.880,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.881,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.882,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.883,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.884,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.885,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.886,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.887,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.888,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.889,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.890,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.891,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.892,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.893,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.894,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.895,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.896,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.897,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.898,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.899,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.900,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.901,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.902,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.903,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.904,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.905,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.906,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.907,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.908,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.909,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.910,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.911,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.912,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.913,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.914,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.915,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.916,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.917,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.918,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.919,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.920,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.921,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.922,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.923,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.924,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.925,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.926,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.927,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.928,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.929,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.930,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.931,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.932,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.933,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.934,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.935,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.936,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.937,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.938,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.939,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.940,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.941,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.942,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.943,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.944,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.945,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.946,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.947,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.948,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.949,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.950,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.951,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.952,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.953,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.954,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.955,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.956,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.957,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.958,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.959,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.960,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.961,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.962,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.963,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.964,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.965,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.966,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.967,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.968,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.969,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.970,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.971,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.972,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.973,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.974,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.975,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.976,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.977,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.978,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.979,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.980,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.981,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.982,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.983,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.984,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.985,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.986,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.987,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.988,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.989,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.990,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.991,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.992,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.993,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.994,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.995,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.996,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.997,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.998,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.999,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
1.000,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
1.000,888.811,225.317,276.769,323.874,286.709,290.327,277.481,262.194,441.965,12.682
1.001,884.875,226.475,274.842,325.446,281.744,286.197,277.716,261.682,439.694,12.446
1.002,879.189,228.109,272.123,327.633,274.730,280.373,278.046,260.969,436.426,12.101
1.003,873.795,229.582,269.642,329.515,268.332,275.072,278.317,260.320,433.340,11.770
1.004,868.633,230.933,267.345,331.180,262.405,270.174,278.549,259.723,430.399,11.449
1.005,863.689,232.169,265.220,332.638,256.918,265.651,278.740,259.175,427.595,11.137
1.006,858.951,233.297,263.254,333.905,251.837,261.477,278.890,258.671,424.921,10.834
1.007,854.408,234.323,261.435,334.993,247.133,257.626,278.999,258.209,422.370,10.540
1.008,850.049,235.255,259.752,335.917,242.777,254.075,279.069,257.786,419.936,10.254
1.009,845.862,236.098,258.196,336.687,238.745,250.803,279.101,257.397,417.611,9.974
1.010,841.839,236.858,256.757,337.316,235.012,247.789,279.095,257.042,415.391,9.702
1.011,837.969,237.541,255.426,337.814,231.557,245.014,279.054,256.717,413.269,9.436
1.012,834.246,238.152,254.196,338.194,228.358,242.461,278.978,256.420,411.241,9.176
1.013,830.659,238.696,253.058,338.463,225.399,240.115,278.870,256.149,409.302,8.922
1.014,827.202,239.177,252.008,338.632,222.660,237.960,278.731,255.903,407.447,8.672
1.015,823.868,239.601,251.037,338.709,220.126,235.982,278.562,255.679,405.672,8.428
1.016,820.648,239.970,250.140,338.703,217.782,234.168,278.367,255.477,403.973,8.188
1.017,817.538,240.290,249.312,338.620,215.614,232.507,278.145,255.294,402.346,7.952
1.018,814.530,240.564,248.548,338.468,213.610,230.988,277.899,255.130,400.788,7.720
1.019,811.620,240.796,247.843,338.254,211.758,229.600,277.630,254.983,399.295,7.492
1.020,808.800,240.987,247.193,337.983,210.046,228.333,277.341,254.853,397.863,7.267
1.021,806.067,241.143,246.594,337.661,208.466,227.179,277.032,254.737,396.491,7.045
1.022,803.416,241.265,246.042,337.293,207.007,226.130,276.705,254.636,395.175,6.826
1.023,800.841,241.357,245.533,336.884,205.660,225.178,276.362,254.549,393.913,6.611
1.024,798.338,241.420,245.066,336.439,204.419,224.316,276.004,254.474,392.702,6.397
1.025,795.904,241.457,244.636,335.961,203.274,223.538,275.632,254.412,391.539,6.186
1.026,793.535,241.471,244.242,335.454,202.220,222.836,275.247,254.361,390.423,5.978
1.027,791.226,241.463,243.880,334.922,201.251,222.207,274.851,254.320,389.351,5.771
1.028,788.974,241.435,243.548,334.367,200.359,221.644,274.445,254.291,388.322,5.566
1.029,786.776,241.390,243.245,333.793,199.540,221.142,274.030,254.270,387.333,5.364
1.030,784.629,241.328,242.968,333.202,198.788,220.698,273.607,254.260,386.382,5.163
1.031,782.530,241.252,242.716,332.597,198.100,220.307,273.177,254.258,385.469,4.963
1.032,780.475,241.162,242.486,331.980,197.470,219.965,272.740,254.265,384.591,4.765
1.033,778.463,241.061,242.278,331.352,196.894,219.668,272.298,254.280,383.747,4.569
1.034,776.491,240.949,242.089,330.716,196.369,219.414,271.852,254.302,382.935,4.374
1.035,774.556,240.827,241.919,330.073,195.891,219.198,271.401,254.333,382.154,4.180
1.036,772.656,240.697,241.766,329.425,195.457,219.019,270.947,254.371,381.402,3.987
1.037,770.790,240.560,241.629,328.773,195.064,218.873,270.491,254.415,380.680,3.796
1.038,768.954,240.416,241.508,328.118,194.709,218.759,270.033,254.467,379.984,3.605
1.039,767.147,240.267,241.400,327.462,194.390,218.673,269.573,254.525,379.315,3.416
1.040,765.368,240.113,241.306,326.805,194.103,218.614,269.113,254.589,378.671,3.227
1.041,763.614,239.955,241.224,326.148,193.848,218.580,268.651,254.660,378.051,3.039
1.042,761.883,239.793,241.154,325.492,193.621,218.569,268.190,254.736,377.454,2.853
1.043,760.175,239.629,241.095,324.839,193.422,218.579,267.730,254.818,376.880,2.667
1.044,758.488,239.463,241.046,324.187,193.247,218.609,267.270,254.906,376.327,2.482
1.045,756.820,239.294,241.007,323.539,193.096,218.656,266.811,254.999,375.794,2.297
1.046,755.170,239.125,240.977,322.894,192.966,218.721,266.353,255.098,375.282,2.113
1.047,753.537,238.955,240.956,322.252,192.857,218.801,265.897,255.202,374.789,1.930
1.048,751.919,238.785,240.942,321.616,192.767,218.896,265.443,255.311,374.314,1.748
1.049,750.315,238.614,240.937,320.983,192.694,219.004,264.991,255.425,373.856,1.566
1.050,748.990,238.473,240.939,320.461,192.648,219.104,264.617,255.524,373.489,1.415
1.050,715.619,518.275,571.062,604.814,383.348,540.143,522.099,512.357,699.558,141.847
1.051,720.125,516.495,573.631,601.745,388.429,544.881,521.125,513.290,702.724,144.604
1.052,726.544,514.016,577.319,597.565,395.669,551.639,519.812,514.655,707.307,148.533
1.053,732.520,511.799,580.766,593.976,402.366,557.900,518.698,515.972,711.667,152.171
1.054,738.141,509.789,584.030,590.835,408.646,563.781,517.741,517.255,715.850,155.580
1.055,743.424,507.970,587.122,588.100,414.537,569.305,516.928,518.506,719.865,158.774
1.056,748.388,506.329,590.053,585.731,420.066,574.494,516.246,519.725,723.720,161.767
1.057,753.049,504.852,592.832,583.691,425.256,579.372,515.685,520.915,727.424,164.570
1.058,757.421,503.526,595.470,581.947,430.131,583.959,515.232,522.076,730.983,167.197
1.059,761.519,502.341,597.975,580.470,434.712,588.274,514.878,523.209,734.405,169.657
1.060,765.358,501.286,600.356,579.234,439.019,592.335,514.615,524.317,737.697,171.961
1.061,768.949,500.350,602.621,578.213,443.071,596.158,514.433,525.399,740.865,174.118
1.062,772.306,499.526,604.777,577.386,446.884,599.760,514.327,526.457,743.914,176.138
1.063,775.440,498.804,606.830,576.734,450.474,603.153,514.288,527.492,746.851,178.030
1.064,778.361,498.177,608.788,576.238,453.857,606.353,514.310,528.505,749.680,179.800
1.065,781.081,497.636,610.655,575.881,457.045,609.370,514.388,529.496,752.407,181.457
1.066,783.608,497.177,612.438,575.651,460.051,612.218,514.516,530.466,755.037,183.008
1.067,785.953,496.792,614.142,575.532,462.887,614.907,514.689,531.416,757.574,184.459
1.068,788.124,496.475,615.772,575.514,465.565,617.447,514.904,532.347,760.022,185.816
1.069,790.129,496.221,617.332,575.586,468.094,619.847,515.155,533.258,762.385,187.086
1.070,791.977,496.024,618.826,575.736,470.483,622.117,515.439,534.152,764.667,188.273
1.071,793.674,495.882,620.259,575.958,472.743,624.264,515.753,535.027,766.872,189.383
